schema_version	batch_id	formula_id	package	crate_name	runtime_symbol	output_variable	contract_path	validation_card_path	source_seed_path	validation_status	test_strategy	test_expression
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.stoichiometry.element_balance_residual	aero-codex-life-support	aero_codex_life_support	brlss_backbone::element_balance_residual	element_balance_residual	formula-vault/contracts/life_support_brlss_backbone_foundation_contract.yaml	validation/cards/life_support_thinfilm_brlss_backbone.yaml	validation/source_registry/life_support_vermeulen_2023.yaml	research_required	exact	matches!(aero_codex_life_support::brlss_backbone::element_balance_residual(&[vec![1.0, -1.0], vec![2.0, -2.0]], &[3.0, 3.0]), Ok(value) if value.value == vec![0.0, 0.0])
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.stoichiometry.loop_balance_residual	aero-codex-life-support	aero_codex_life_support	brlss_backbone::loop_balance_residual	loop_balance_residual	formula-vault/contracts/life_support_brlss_backbone_foundation_contract.yaml	validation/cards/life_support_thinfilm_brlss_backbone.yaml	validation/source_registry/life_support_vermeulen_2023.yaml	research_required	exact	matches!(aero_codex_life_support::brlss_backbone::loop_balance_residual(&[vec![2.0, 0.0]], &[1.5, 0.0], &[-3.0], &[0.0]), Ok(value) if value.value == vec![0.0])
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.system.element_inventory_balance	aero-codex-life-support	aero_codex_life_support	brlss_backbone::element_inventory_rate	element_inventory_rate	formula-vault/contracts/life_support_brlss_backbone_foundation_contract.yaml	validation/cards/life_support_thinfilm_brlss_backbone.yaml	validation/source_registry/life_support_vermeulen_2023.yaml	research_required	exact	matches!(aero_codex_life_support::brlss_backbone::element_inventory_rate(&[vec![1.0, 0.0], vec![0.0, 1.0]], &[2.0, 3.0]), Ok(value) if value.value == vec![2.0, 3.0])
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.system.closure_metric	aero-codex-life-support	aero_codex_life_support	brlss_backbone::thinfilm_closure_metric	closure_metric	formula-vault/contracts/life_support_brlss_backbone_foundation_contract.yaml	validation/cards/life_support_thinfilm_brlss_backbone.yaml	validation/source_registry/life_support_vermeulen_2023.yaml	research_required	tolerance	matches!(aero_codex_life_support::brlss_backbone::thinfilm_closure_metric(1.0, 1.0, 4.0), Ok(value) if (value.value - 0.5).abs() <= 1.0e-15)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.system.equivalent_system_mass	aero-codex-life-support	aero_codex_life_support	brlss_backbone::equivalent_system_mass	equivalent_system_mass_kg	formula-vault/contracts/life_support_brlss_backbone_foundation_contract.yaml	validation/cards/life_support_thinfilm_brlss_backbone.yaml	validation/source_registry/life_support_detrell_2021.yaml	research_required	exact	matches!(aero_codex_life_support::brlss_backbone::equivalent_system_mass(aero_codex_life_support::brlss_backbone::EquivalentSystemMassInput { installed_mass_kg: 100.0, pressurized_volume_m3: 2.0, power_kw: 3.0, cooling_kw: 4.0, crew_time_h: 5.0, volume_equiv_kg_per_m3: 10.0, power_equiv_kg_per_kw: 20.0, cooling_equiv_kg_per_kw: 30.0, crew_time_equiv_kg_per_h: 40.0 }), Ok(value) if value.value == 500.0)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.pbr.flat_two_flux_irradiance_ratio	aero-codex-life-support	aero_codex_life_support	melissa_photobioreactor::flat_two_flux_irradiance_ratio	irradiance_ratio	formula-vault/contracts/life_support_melissa_photobioreactor_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c4a_photobioreactor.yaml	validation/source_registry/life_support_poughon_2021.yaml	research_required	tolerance	matches!(aero_codex_life_support::melissa_photobioreactor::flat_two_flux_irradiance_ratio(1.0, 1.0, 0.0, 1.0, 0.5), Ok(value) if (value.value - 1.5).abs() <= 1.0e-15)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.pbr.cylindrical_two_flux_irradiance_ratio	aero-codex-life-support	aero_codex_life_support	melissa_photobioreactor::cylindrical_two_flux_irradiance_ratio	irradiance_ratio	formula-vault/contracts/life_support_melissa_photobioreactor_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c4a_photobioreactor.yaml	validation/source_registry/life_support_poughon_2021.yaml	research_required	tolerance	matches!(aero_codex_life_support::melissa_photobioreactor::cylindrical_two_flux_irradiance_ratio(1.0, 0.2, 0.0, 0.1, 0.2), Ok(value) if (value.value - 3.0).abs() <= 1.0e-15)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.pbr.geometric_correction	aero-codex-life-support	aero_codex_life_support	melissa_photobioreactor::geometric_correction	geometric_correction	formula-vault/contracts/life_support_melissa_photobioreactor_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c4a_photobioreactor.yaml	validation/source_registry/life_support_poughon_2021.yaml	research_required	exact	matches!(aero_codex_life_support::melissa_photobioreactor::geometric_correction(0.5, 1.0), Ok(value) if value.value == 0.5)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.pbr.limnospira_biomass_rate	aero-codex-life-support	aero_codex_life_support	melissa_photobioreactor::limnospira_biomass_rate	biomass_rate	formula-vault/contracts/life_support_melissa_photobioreactor_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c4a_photobioreactor.yaml	validation/source_registry/life_support_poughon_2021.yaml	research_required	tolerance	matches!(aero_codex_life_support::melissa_photobioreactor::limnospira_biomass_rate(0.10, 0.02, 0.01, 4.0), Ok(value) if (value.value - 0.28).abs() <= 1.0e-12)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.pbr.limnospira_tic_rate	aero-codex-life-support	aero_codex_life_support	melissa_photobioreactor::limnospira_tic_rate	tic_rate	formula-vault/contracts/life_support_melissa_photobioreactor_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c4a_photobioreactor.yaml	validation/source_registry/life_support_poughon_2021.yaml	research_required	tolerance	matches!(aero_codex_life_support::melissa_photobioreactor::limnospira_tic_rate(aero_codex_life_support::melissa_photobioreactor::LimnospiraTicRateInput { dilution_rate_per_s: 1.0, total_inorganic_carbon_in: 3.0, total_inorganic_carbon: 2.0, specific_carbon_uptake_per_biomass_s: 0.5, biomass_concentration: 2.0, kla_co2_per_s: 1.0, saturation_co2: 4.0, dissolved_co2: 3.0 }), Ok(value) if (value.value - 1.0).abs() <= 1.0e-15)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.pbr.limnospira_oxygen_rate	aero-codex-life-support	aero_codex_life_support	melissa_photobioreactor::limnospira_oxygen_rate	oxygen_rate	formula-vault/contracts/life_support_melissa_photobioreactor_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c4a_photobioreactor.yaml	validation/source_registry/life_support_poughon_2021.yaml	research_required	exact	matches!(aero_codex_life_support::melissa_photobioreactor::limnospira_oxygen_rate(2.0, 3.0, 1.0, 2.0, 1.0, 4.0), Ok(value) if value.value == 6.0)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.pbr.carbonate_species	aero-codex-life-support	aero_codex_life_support	melissa_photobioreactor::carbonate_species_from_total_and_ph	carbonate_species	formula-vault/contracts/life_support_melissa_photobioreactor_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c4a_photobioreactor.yaml	validation/source_registry/life_support_poughon_2021.yaml	research_required	invariant	matches!(aero_codex_life_support::melissa_photobioreactor::carbonate_species_from_total_and_ph(10.0, 7.0, 6.35, 10.33), Ok(value) if (value.value.co2 + value.value.hco3 + value.value.co3 - 10.0).abs() <= 1.0e-10)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.pbr.eps_fraction	aero-codex-life-support	aero_codex_life_support	melissa_photobioreactor::eps_fraction_from_photon_requirement	eps_fraction	formula-vault/contracts/life_support_melissa_photobioreactor_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c4a_photobioreactor.yaml	validation/source_registry/life_support_poughon_2021.yaml	research_required	tolerance	matches!(aero_codex_life_support::melissa_photobioreactor::eps_fraction_from_photon_requirement(1.23), Ok(value) if value.value.abs() <= 1.0e-15)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.pbr.tank_series_rate	aero-codex-life-support	aero_codex_life_support	melissa_photobioreactor::tank_series_concentration_rate	concentration_rate	formula-vault/contracts/life_support_melissa_photobioreactor_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c4a_photobioreactor.yaml	validation/source_registry/life_support_poughon_2021.yaml	research_required	exact	matches!(aero_codex_life_support::melissa_photobioreactor::tank_series_concentration_rate(1.0, 10.0, 4.0, &[2.0, -1.0], &[3.0, 1.0], 2.0, 6.0), Ok(value) if value.value == 15.0)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.integration.oxygen_production_disconnected	aero-codex-life-support	aero_codex_life_support	melissa_photobioreactor::oxygen_production_rate_disconnected_gas	oxygen_production_rate	formula-vault/contracts/life_support_melissa_photobioreactor_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c4a_photobioreactor.yaml	validation/source_registry/life_support_garcia_2021.yaml	research_required	tolerance	matches!(aero_codex_life_support::melissa_photobioreactor::oxygen_production_rate_disconnected_gas(1.0, 0.0, 1.0, 0.2089, 1.0, 1.0, 1.0), Ok(value) if value.value.abs() <= 1.0e-15)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.integration.oxygen_production_connected	aero-codex-life-support	aero_codex_life_support	melissa_photobioreactor::oxygen_production_rate_connected_gas	oxygen_production_rate	formula-vault/contracts/life_support_melissa_photobioreactor_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c4a_photobioreactor.yaml	validation/source_registry/life_support_garcia_2021.yaml	research_required	tolerance	matches!(aero_codex_life_support::melissa_photobioreactor::oxygen_production_rate_connected_gas(1.0, 0.3, 1.0, 0.2, 1.0, 1.0, 1.0), Ok(value) if (value.value - 0.1).abs() <= 1.0e-15)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.control.oxygen_fraction_error	aero-codex-life-support	aero_codex_life_support	melissa_photobioreactor::oxygen_fraction_error	oxygen_fraction_error	formula-vault/contracts/life_support_melissa_photobioreactor_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c4a_photobioreactor.yaml	validation/source_registry/life_support_garcia_2021.yaml	research_required	tolerance	matches!(aero_codex_life_support::melissa_photobioreactor::oxygen_fraction_error(0.3, 0.2), Ok(value) if (value.value - 0.1).abs() <= 1.0e-15)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.c3.nitrification_fluxes	aero-codex-life-support	aero_codex_life_support	nitrifying_biofilm::nitrification_fluxes	nitrification_fluxes	formula-vault/contracts/life_support_nitrifying_biofilm_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c3_nitrifying_biofilm.yaml	validation/source_registry/life_support_garcia_2021.yaml	research_required	exact	matches!(aero_codex_life_support::nitrifying_biofilm::nitrification_fluxes(1.0, 1.0), Ok(value) if value.value.no3 == 1.0 && value.value.o2 == -2.0 && value.value.h_plus == 2.0)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.c3.spherical_diffusion_rate	aero-codex-life-support	aero_codex_life_support	nitrifying_biofilm::spherical_diffusion_reaction_rate	diffusion_reaction_rate	formula-vault/contracts/life_support_nitrifying_biofilm_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c3_nitrifying_biofilm.yaml	validation/source_registry/life_support_montras_2009.yaml	research_required	exact	matches!(aero_codex_life_support::nitrifying_biofilm::spherical_diffusion_reaction_rate(1.0, 2.0, 3.0, 4.0, 5.0), Ok(value) if value.value == 25.0)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.c3.spherical_diffusion_rhs_uniform	aero-codex-life-support	aero_codex_life_support	nitrifying_biofilm::spherical_diffusion_rhs_uniform	diffusion_rhs_vector	formula-vault/contracts/life_support_nitrifying_biofilm_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c3_nitrifying_biofilm.yaml	validation/source_registry/life_support_montras_2009.yaml	research_required	exact	matches!(aero_codex_life_support::nitrifying_biofilm::spherical_diffusion_rhs_uniform(&[1.0], 1.0, 1.0, &[2.0]), Ok(value) if value.value == vec![2.0])
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.c3.fick_biofilm_flux	aero-codex-life-support	aero_codex_life_support	nitrifying_biofilm::fick_liquid_flux	liquid_flux	formula-vault/contracts/life_support_nitrifying_biofilm_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c3_nitrifying_biofilm.yaml	validation/source_registry/life_support_montras_2009.yaml	research_required	exact	matches!(aero_codex_life_support::nitrifying_biofilm::fick_liquid_flux(2.0, 3.0), Ok(value) if value.value == -6.0)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.c3.biofilm_solids_rate	aero-codex-life-support	aero_codex_life_support	nitrifying_biofilm::biofilm_solids_local_rate	solids_local_rate	formula-vault/contracts/life_support_nitrifying_biofilm_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c3_nitrifying_biofilm.yaml	validation/source_registry/life_support_montras_2009.yaml	research_required	exact	matches!(aero_codex_life_support::nitrifying_biofilm::biofilm_solids_local_rate(2.0, 5.0), Ok(value) if value.value == 3.0)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.c3.biofilm_thickness_rate	aero-codex-life-support	aero_codex_life_support	nitrifying_biofilm::biofilm_thickness_rate	biofilm_thickness_rate	formula-vault/contracts/life_support_nitrifying_biofilm_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c3_nitrifying_biofilm.yaml	validation/source_registry/life_support_montras_2009.yaml	research_required	exact	matches!(aero_codex_life_support::nitrifying_biofilm::biofilm_thickness_rate(5.0, 2.0), Ok(value) if value.value == 3.0)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.c3.oxygen_transfer	aero-codex-life-support	aero_codex_life_support	nitrifying_biofilm::gas_liquid_transfer_flux	gas_liquid_transfer_flux	formula-vault/contracts/life_support_nitrifying_biofilm_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c3_nitrifying_biofilm.yaml	validation/source_registry/life_support_montras_2009.yaml	research_required	exact	matches!(aero_codex_life_support::nitrifying_biofilm::gas_liquid_transfer_flux(2.0, 10.0, 4.0), Ok(value) if value.value == 12.0)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.c3.nitrifier_rates	aero-codex-life-support	aero_codex_life_support	nitrifying_biofilm::nitrifier_rates	nitrifier_rates	formula-vault/contracts/life_support_nitrifying_biofilm_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c3_nitrifying_biofilm.yaml	validation/source_registry/life_support_montras_2009.yaml	research_required	invariant	matches!(aero_codex_life_support::nitrifying_biofilm::nitrifier_rates(0.1, 0.05, 0.002, 1.0, 1.0, aero_codex_life_support::nitrifying_biofilm::NitrifierKineticParameters::default()), Ok(value) if value.value.nitrosomonas_rate > 0.0 && value.value.nitrobacter_rate > 0.0)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.c3.tank_biofilm_rate	aero-codex-life-support	aero_codex_life_support	nitrifying_biofilm::bulk_tank_biofilm_coupled_rate	bulk_tank_rate	formula-vault/contracts/life_support_nitrifying_biofilm_foundation_contract.yaml	validation/cards/life_support_thinfilm_melissa_c3_nitrifying_biofilm.yaml	validation/source_registry/life_support_montras_2009.yaml	research_required	exact	matches!(aero_codex_life_support::nitrifying_biofilm::bulk_tank_biofilm_coupled_rate(1.0, 10.0, 4.0, 2.0, 0.5, 3.0, 6.0), Ok(value) if value.value == 11.0)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.algal_biofilm.growth_rate	aero-codex-life-support	aero_codex_life_support	thinfilm_algal_biofilm::local_biofilm_growth_rate	local_biofilm_growth_rate	formula-vault/contracts/life_support_thinfilm_algal_foundation_contract.yaml	validation/cards/life_support_thinfilm_algal_biofilm_pde_rom.yaml	validation/source_registry/life_support_blanken_2014.yaml	research_required	tolerance	matches!(aero_codex_life_support::thinfilm_algal_biofilm::local_biofilm_growth_rate(0.2, 0.05, 10.0), Ok(value) if (value.value - 1.5).abs() <= 1.0e-12)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.algal_biofilm.light_profile	aero-codex-life-support	aero_codex_life_support	thinfilm_algal_biofilm::biofilm_light_from_layers	attenuated_light	formula-vault/contracts/life_support_thinfilm_algal_foundation_contract.yaml	validation/cards/life_support_thinfilm_algal_biofilm_pde_rom.yaml	validation/source_registry/life_support_polizzi_2022.yaml	research_required	tolerance	matches!(aero_codex_life_support::thinfilm_algal_biofilm::biofilm_light_from_layers(100.0, &[aero_codex_life_support::thinfilm_algal_biofilm::LightAttenuatingLayer { thickness_m: 1.0, active_biomass: 2.0, eps_or_matrix: 3.0, kappa_active: 0.1, kappa_eps: 0.2 }]), Ok(value) if (value.value - 100.0 * (-0.8_f64).exp()).abs() <= 1.0e-12)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.algal_biofilm.light_uniform	aero-codex-life-support	aero_codex_life_support	thinfilm_algal_biofilm::biofilm_light_uniform	attenuated_light	formula-vault/contracts/life_support_thinfilm_algal_foundation_contract.yaml	validation/cards/life_support_thinfilm_algal_biofilm_pde_rom.yaml	validation/source_registry/life_support_polizzi_2022.yaml	research_required	tolerance	matches!(aero_codex_life_support::thinfilm_algal_biofilm::biofilm_light_uniform(100.0, 1.0, 0.1, 2.0, 0.2, 3.0), Ok(value) if (value.value - 100.0 * (-0.8_f64).exp()).abs() <= 1.0e-12)
aerocodex.equation_batch.v1	a8-life-support-biosim-foundation	formula_vault.life_support.thinfilm.algal_biofilm.areal_productivity	aero-codex-life-support	aero_codex_life_support	thinfilm_algal_biofilm::areal_productivity_trapezoid	areal_productivity	formula-vault/contracts/life_support_thinfilm_algal_foundation_contract.yaml	validation/cards/life_support_thinfilm_algal_biofilm_pde_rom.yaml	validation/source_registry/life_support_blanken_2016.yaml	research_required	exact	matches!(aero_codex_life_support::thinfilm_algal_biofilm::areal_productivity_trapezoid(&[0.0, 1.0], &[2.0, 4.0], &[3.0, 5.0]), Ok(value) if value.value == 13.0)
